Wall time,Step,Value
1670995976.075769,130622,0.6587557792663574
1670995995.936396,130879,0.5532310009002686
1670995996.314956,130885,0.2620759606361389
1670996000.744499,130949,0.7668622732162476
1670996003.794848,130990,0.6012908816337585
1670996006.408055,131025,0.5915995240211487
1670996008.300741,131055,0.2645999789237976
1670996010.944875,131083,0.15331953763961792
1670996012.918998,131107,0.538428783416748
1670996013.038368,131109,0.19397161900997162
1670996041.846512,131483,0.43607673048973083
1670996048.913749,131583,0.2831021249294281
1670996051.721818,131622,0.8317461013793945
1670996054.354311,131658,0.2720732092857361
1670996056.804301,131690,0.9795831441879272
1670996070.211782,131878,0.8448865413665771
1670996083.295484,132043,0.5092613697052002
1670996086.231835,132084,0.22436486184597015
1670996092.293866,132168,0.7429125308990479
1670996209.232123,132198,0.28998714685440063
1670996210.8698,132225,0.18655014038085938
1670996212.782566,132248,0.63043612241745
1670996214.788116,132280,0.2740219533443451
1670996216.712269,132304,0.11461075395345688
1670996217.074422,132310,0.44028371572494507
1670996223.202634,132394,0.2781871557235718
1670996225.353672,132421,0.2511823773384094
1670996227.268454,132452,0.20977509021759033
1670996233.008961,132522,0.175535649061203
1670996252.476581,132776,0.5591542720794678
1670996257.867714,132849,0.6581887006759644
1670996268.337146,132974,0.46029120683670044
1670996268.464642,132976,0.2263106256723404
1670996272.786269,133038,0.31422972679138184
1670996296.690751,133354,0.8601491451263428
1670996303.436793,133449,0.8127055168151855
1670996310.423346,133549,0.3816612660884857
1670996354.565072,134150,0.7899494171142578
1670996357.954763,134198,0.4599416255950928
1670996370.512705,134358,0.5227651596069336
1670996373.915376,134407,0.24363766610622406
1670996391.935423,134647,0.39832285046577454
1670996394.689426,134685,0.5139379501342773
1670996397.825969,134729,0.16875901818275452
1670996403.565727,134807,0.4569021463394165
1670996421.260882,135039,0.15807612240314484
1670996436.187262,135236,0.28310728073120117
1670996439.407215,135275,0.1712322235107422
1670996466.787757,135635,0.9495163559913635
1670996589.272538,135719,0.16064998507499695
1670996600.02992,135853,0.32169175148010254
1670996601.81966,135881,0.18981865048408508
1670996609.092844,135954,0.43047258257865906
1670996610.354973,135973,0.9404129385948181
1670996610.676689,135978,0.30866581201553345
1670996622.907731,136133,0.6522071957588196
1670996626.48196,136180,0.29215574264526367
1670996635.909856,136302,0.15526629984378815
1670996641.871626,136377,0.5542256832122803
1670996653.235694,136519,0.4415578842163086
1670996654.422356,136537,0.15497106313705444
1670996659.236056,136596,0.7334444522857666
1670996667.040197,136692,0.6351364850997925
1670996690.434647,136976,0.17127540707588196
1670996697.931322,137076,0.21116194128990173
1670996706.239849,137182,0.6939487457275391
1670996707.094217,137195,0.5505977272987366
1670996723.831983,137396,0.7632015347480774
1670996724.159749,137401,0.1475948989391327
1670996728.685408,137455,0.1022941991686821
1670996734.271335,137516,0.4806970953941345
1670996750.14632,137702,0.723468542098999
1670996769.370328,137941,0.7336085438728333
1670996771.612105,137969,0.4680209755897522
1670996818.271107,138572,0.1674850881099701
1670996829.563027,138723,0.3567943871021271
1670996972.416112,139165,0.16222411394119263
1670996974.99497,139197,0.4513270854949951
1670996976.10029,139214,0.16537585854530334
1670996977.656837,139238,0.26476916670799255
1670996981.188001,139278,0.16847670078277588
1670996994.089292,139451,0.12806087732315063
1670996994.549925,139458,0.12141381204128265
1670997029.264757,139894,0.23183633387088776
1670997042.27916,140062,0.6860247850418091
1670997065.142819,140336,0.5846068859100342
1670997074.098171,140452,0.7804710268974304
1670997074.628368,140460,0.42526179552078247
1670997074.882234,140464,0.4138113260269165
1670997075.143184,140468,0.27550944685935974
1670997096.671174,140736,0.9061251282691956
1670997102.796396,140812,0.8807052969932556
1670997126.468696,141090,0.4195653796195984
1670997126.860601,141096,1.003082513809204
1670997129.304129,141126,0.909381628036499
1670997137.932534,141235,0.26194900274276733
1670997153.610057,141440,0.19882269203662872
1670997153.856411,141444,0.18567334115505219
1670997161.122158,141540,0.2938861548900604
1670997169.632165,141650,0.2819478213787079
1670997173.83763,141708,0.5873122215270996
1670997183.895516,141832,0.5898320078849792
1670997187.296538,141877,0.3392940163612366
1670997192.891773,141948,0.26581284403800964
1670997210.177964,142172,0.2044059932231903
1670997222.492857,142330,0.525142252445221
1670997382.138929,142909,0.49469897150993347
1670997385.194012,142949,0.3295578956604004
1670997387.49817,142977,0.20929281413555145
1670997395.84487,143091,0.20299911499023438
1670997403.018236,143172,0.6163966059684753
1670997413.379032,143299,0.8422560691833496
1670997419.361184,143367,0.15885284543037415
1670997420.424054,143383,0.2579655647277832
1670997427.469379,143460,0.49374428391456604
1670997437.414016,143598,0.21457156538963318
1670997440.776673,143642,0.24459657073020935
1670997469.589144,144007,0.3050704002380371
1670997501.207402,144394,0.7293799519538879
1670997508.611391,144493,0.4390748143196106
1670997520.85774,144638,0.13635700941085815
1670997552.085843,145033,0.6173936128616333
1670997581.995701,145402,0.3393075168132782
1670997584.588222,145437,0.21200473606586456
1670997607.704063,145737,0.4881370961666107
1670997607.764007,145738,0.3056584596633911
1670997724.046857,145831,0.43817898631095886
1670997731.591883,145920,0.3101920485496521
1670997794.688861,146709,0.22866490483283997
1670997801.865413,146800,0.2049311101436615
1670997802.105827,146804,0.7273064851760864
1670997818.8515,147035,0.22466595470905304
1670997820.701732,147049,0.22692938148975372
1670997823.211716,147089,0.4189392626285553
1670997829.410951,147159,0.18707624077796936
1670997831.838908,147174,0.41267988085746765
1670997839.333891,147269,0.19693800806999207
1670997843.110612,147322,0.46183156967163086
1670997848.966837,147384,0.2559349536895752
1670997853.15717,147443,0.24797512590885162
1670997864.064029,147580,0.2779175043106079
1670997879.555518,147775,0.2735201120376587
1670997894.816733,147980,0.1790461242198944
1670997898.629542,148034,0.21330378949642181
1670997899.352723,148046,0.2017323523759842
1670997915.500001,148260,0.21985745429992676
1670998056.884377,148594,0.29374057054519653
1670998060.814551,148634,0.3627128303050995
1670998067.791693,148708,0.7463738918304443
1670998071.007458,148752,0.36270761489868164
1670998087.965274,148977,0.5568970441818237
1670998091.465091,149024,0.4847717583179474
1670998100.539841,149147,0.4330330491065979
1670998114.825638,149345,0.5492998361587524
1670998116.203063,149360,0.25333938002586365
1670998121.300738,149435,0.5103194713592529
1670998137.038075,149639,0.5380106568336487
1670998149.078162,149785,0.3630903959274292
1670998153.730656,149852,0.38760632276535034
1670998161.5593,149957,0.12832188606262207
1670998174.377636,150123,0.3718705177307129
1670998177.415683,150164,0.6813037395477295
1670998181.719391,150225,0.3523513674736023
1670998190.14813,150337,0.5737531185150146
1670998193.099459,150376,0.3375474810600281
1670998197.16069,150433,0.5437365174293518
1670998251.761963,151125,0.8908920288085938
1670998265.369528,151303,0.3213528096675873
1670998266.583866,151315,0.8476031422615051
1670998288.701656,151590,0.238178551197052
1670998292.400643,151641,0.57697594165802
1670998306.488404,151821,0.27283579111099243
1670998427.435739,151896,0.24314603209495544
1670998431.387554,151951,1.0801358222961426
1670998432.386316,151967,1.1128277778625488
1670998435.413213,152008,0.29756325483322144
1670998443.503082,152115,0.33010780811309814
1670998447.845768,152162,0.910075306892395
1670998448.905273,152179,0.4599134922027588
1670998450.968226,152205,0.27606138586997986
1670998464.692804,152386,0.3895047903060913
1670998465.460526,152398,0.15814125537872314
1670998466.269898,152411,0.5983134508132935
1670998483.749037,152631,0.401927649974823
1670998486.814394,152664,0.2599966824054718
1670998516.405306,153034,0.5624016523361206
1670998531.364137,153223,0.24757120013237
1670998533.503252,153250,0.636932373046875
1670998536.953183,153290,0.624090850353241
1670998537.462412,153298,0.3282986283302307
1670998540.343678,153337,0.13813187181949615
1670998559.682098,153575,0.5757616758346558
1670998570.074887,153707,0.38114219903945923
1670998573.175945,153741,0.27122652530670166
1670998588.192609,153938,0.28083372116088867
1670998592.010077,153991,0.45776212215423584
1670998611.18836,154233,0.21140728890895844
1670998612.222506,154249,0.2334534227848053
1670998615.423225,154284,0.4439992308616638
1670998616.904317,154307,0.38736051321029663
1670998619.749504,154345,0.5754892826080322
1670998658.756659,154838,0.7580779194831848
1670998795.957641,155142,0.23350271582603455
1670998796.766858,155155,0.21800994873046875
1670998796.830987,155156,0.43456947803497314
1670998803.57195,155233,0.8616272211074829
1670998811.446536,155343,0.546527624130249
1670998832.831584,155610,0.8761232495307922
1670998841.639881,155739,0.3544071614742279
1670998864.15948,156032,0.6085658669471741
1670998871.633453,156134,0.7089226841926575
1670998876.388453,156195,0.474734365940094
1670998920.091582,156795,0.456053763628006
1670998958.303418,157282,0.37788814306259155
1670998959.239182,157298,0.15210947394371033
1670998971.809183,157471,0.8885847926139832
1670998976.887168,157548,0.8419415950775146
1670998988.334926,157708,0.19274187088012695
1670998995.760508,157808,0.5482598543167114
1670999001.127533,157882,0.46993690729141235
1670999002.831423,157910,1.0327026844024658
1670999011.769056,158035,0.19389501214027405
1670999027.468617,158244,0.23247984051704407
1670999030.549613,158279,0.26086586713790894
1670999184.253752,158832,0.542874276638031
1670999198.665412,159025,0.7090607285499573
1670999212.495729,159219,0.61986243724823
1670999212.685994,159222,0.4919271469116211
1670999213.927759,159234,0.5119859576225281
1670999220.569362,159327,0.32397326827049255
1670999226.149674,159396,0.5615407228469849
1670999227.015385,159410,0.5756531953811646
1670999229.736786,159447,0.6966170072555542
1670999234.672303,159513,0.6015743017196655
1670999258.144426,159829,0.5762392282485962
1670999271.528931,160005,0.7026035785675049
1670999276.481543,160080,0.37378180027008057
1670999289.653491,160268,0.5955562591552734
1670999322.791826,160717,0.553566038608551
1670999322.855971,160718,0.7414649128913879
1670999324.141128,160739,0.711236298084259
1670999330.089524,160818,0.5102272629737854
1670999355.562964,161136,0.9884746670722961
1670999358.535868,161170,0.564110279083252
1670999361.491622,161211,0.36939042806625366
1670999363.032769,161229,0.3356285095214844
1670999372.583675,161356,0.9072291254997253
1670999414.132079,161919,0.7681441307067871
1670999423.555225,162043,1.0053625106811523
1670999556.733132,162361,0.36332276463508606
1670999562.882403,162441,0.3066248893737793
1670999567.132234,162505,0.580828070640564
1670999571.790894,162567,0.30140697956085205
1670999572.566277,162580,0.227311909198761
1670999579.371349,162663,0.5126909017562866
1670999585.884515,162747,1.136698603630066
1670999595.793302,162871,0.5170401334762573
1670999601.096402,162948,0.6186302900314331
1670999615.501615,163124,0.3181791305541992
1670999616.016905,163132,0.5655266642570496
1670999626.35802,163273,0.31434205174446106
1670999636.249357,163404,0.2464708387851715
1670999659.229644,163705,0.13238203525543213
1670999666.599857,163804,0.8146881461143494
1670999670.919068,163867,0.6458430886268616
1670999671.240763,163872,0.2846974730491638
1670999672.830243,163897,0.30529454350471497
1670999688.344235,164103,0.27317512035369873
1670999699.233867,164243,0.27697116136550903
1670999703.637434,164299,0.31303125619888306
1670999706.790081,164343,0.2931056022644043
1670999715.727078,164459,0.4311140775680542
1670999715.907261,164462,0.8569340705871582
1670999740.566941,164792,0.3251807391643524
1670999745.981193,164866,0.29646238684654236
1670999770.35436,165186,0.5938367247581482
1670999777.094871,165282,0.20933450758457184
1670999906.848663,165469,0.5864798426628113
1670999914.141184,165562,0.2933141589164734
1670999919.257941,165627,0.5427543520927429
1670999940.28211,165885,0.6908143162727356
1670999944.25628,165942,0.23226937651634216
1670999956.864843,166108,0.23228725790977478
1670999965.566501,166211,0.8126533031463623
1670999992.897013,166586,0.4007669687271118
1670999995.096663,166614,0.4151950478553772
1670999999.662008,166680,0.601239800453186
1671000001.042033,166694,0.4299854040145874
1671000008.041395,166794,0.4392350912094116
1671000009.311502,166815,0.259174108505249
1671000012.157072,166853,0.7210748195648193
1671000026.443362,167042,0.6249621510505676
1671000027.229407,167055,0.9530895352363586
1671000028.137738,167061,0.19139346480369568
1671000030.075156,167092,0.5492080450057983
1671000048.20267,167307,0.3770461678504944
1671000077.905815,167716,0.24483247101306915
1671000081.411231,167758,0.32781121134757996
1671000091.790208,167902,0.8073585033416748
1671000143.798397,168605,0.3029944598674774
1671000271.22302,168823,0.5324971079826355
1671000279.899439,168941,0.8189195394515991
1671000300.1445,169221,0.36219853162765503
1671000301.866368,169241,0.496302992105484
1671000311.050242,169348,0.4995037317276001
1671000313.721441,169377,0.2519089877605438
1671000314.751609,169394,0.8238072395324707
1671000315.005463,169398,0.8193573355674744
1671000316.462501,169414,0.43267855048179626
1671000318.717983,169443,0.5157701373100281
1671000322.130845,169490,0.21662354469299316
1671000323.272141,169509,0.4199075400829315
1671000333.292159,169635,0.5357139110565186
1671000336.433379,169679,0.5284329652786255
1671000351.498519,169877,0.7032051682472229
1671000356.509561,169942,0.2870575785636902
1671000357.828261,169956,0.2986688017845154
1671000369.249599,170108,0.3043235242366791
1671000385.847327,170330,0.4338281452655792
1671000399.400552,170520,0.5052160024642944
1671000404.433313,170578,0.8107743859291077
1671000414.755221,170716,0.44416892528533936
1671000424.034163,170841,0.6605767011642456
1671000434.273328,170966,0.2373587191104889
1671000439.07897,171027,0.4190284311771393
1671000440.880205,171048,0.3611474931240082
1671000450.65206,171174,0.6188121438026428
1671000469.89598,171424,0.5064824223518372
1671000476.267148,171496,0.6065855026245117
1671000479.479759,171532,0.8937616944313049
1671000485.106172,171599,0.9454675912857056
1671000488.843794,171645,0.6441439986228943
1671000501.620482,171814,0.32482820749282837
1671000629.417604,172022,0.33286699652671814
1671000633.662774,172083,0.6542648077011108
1671000641.9507,172195,0.31496280431747437
1671000652.782023,172341,0.45920827984809875
1671000671.450767,172592,0.6646405458450317
1671000690.082951,172836,0.422332227230072
1671000700.480363,172970,0.7047827243804932
1671000704.498409,173028,0.2574540972709656
1671000734.062055,173425,0.39546486735343933
1671000788.761778,174128,0.594727635383606
1671000798.913359,174261,0.8739883899688721
1671000799.283734,174267,1.179500937461853
1671000801.957189,174302,0.5015008449554443
1671000805.571077,174344,0.4938540756702423
1671000821.540392,174560,0.40529653429985046
1671000824.517137,174594,0.24355679750442505
1671000830.492014,174683,0.31687575578689575
1671000831.711039,174695,0.5209248065948486
1671000834.352293,174730,0.47172239422798157
1671000846.196597,174870,0.5221904516220093
1671000846.689474,174878,0.45131778717041016
1671000853.333261,174972,0.27137690782546997
1671000855.346108,174997,0.8780345320701599
1671000986.820532,175298,0.13241128623485565
1671000996.933689,175413,1.1473077535629272
1671001010.301617,175585,0.4008650779724121
1671001037.631156,175954,0.16713440418243408
1671001068.615773,176372,0.237796813249588
1671001101.096386,176789,0.15929313004016876
1671001111.156274,176923,0.32069164514541626
1671001123.354928,177097,0.48964565992355347
1671001146.221594,177410,0.18095174431800842
1671001149.264852,177451,0.41938337683677673
1671001151.446035,177479,0.5052684545516968
1671001167.36259,177698,0.5176219940185547
1671001177.480044,177830,0.38255780935287476
1671001183.8012,177917,0.25182169675827026
1671001186.873836,177960,0.23980480432510376
1671001193.279887,178049,1.1621930599212646
1671001204.513504,178201,0.8175603151321411
1671001212.211151,178313,0.6170127391815186
1671001214.391754,178342,0.38105010986328125
1671001234.75542,178622,0.3129101097583771
1671001360.988224,178812,0.4515923857688904
1671001385.524288,179124,0.18271183967590332
1671001395.974143,179263,0.6662169098854065
1671001397.624692,179290,0.745097815990448
1671001406.631246,179397,0.547191321849823
1671001431.83195,179743,0.4699927568435669
1671001435.110352,179782,0.24092963337898254
1671001459.819738,180123,1.0338854789733887
1671001467.768879,180229,0.9321023225784302
1671001471.049178,180275,0.3016586899757385
1671001474.01477,180309,0.46533581614494324
1671001488.148593,180501,0.6263237595558167
1671001504.003784,180728,0.5122038125991821
1671001504.490966,180736,0.403780460357666
1671001507.906076,180778,0.48734259605407715
1671001520.651228,180946,0.9168304204940796
1671001524.038807,180986,0.7469232082366943
1671001532.30781,181097,0.24472664296627045
1671001539.902589,181196,0.6377332806587219
1671001554.719394,181388,0.28575456142425537
1671001586.154023,181816,0.15318307280540466
1671001591.746716,181884,0.9341719150543213
1671001731.757801,182332,0.42714595794677734
1671001752.975973,182611,0.6772398948669434
1671001764.936698,182762,0.5919780731201172
1671001805.194794,183289,0.6596695184707642
1671001822.0178,183509,0.17307135462760925
1671001824.550692,183550,0.6025065183639526
1671001837.751952,183717,0.3158472180366516
1671001838.468732,183729,0.890756368637085
1671001864.917426,184073,0.9616943001747131
1671001876.321312,184235,0.8848589658737183
1671001880.747207,184300,0.3307829201221466
1671001882.436291,184321,0.3512566089630127
1671001887.9843,184383,0.6123611927032471
1671001889.716743,184412,0.5374393463134766
1671001909.905737,184675,0.3694216012954712
1671001912.957448,184717,0.19092853367328644
1671001946.316125,185151,0.4631310701370239
1671001956.933366,185299,0.3744911551475525
1671002089.96826,185579,0.18585914373397827
1671002113.653702,185899,0.5994231700897217
1671002118.962362,185953,0.34131455421447754
1671002124.468132,186018,0.45350348949432373
1671002140.591653,186236,0.6109156608581543
1671002154.522512,186422,0.5872796773910522
1671002185.435096,186830,0.38948678970336914
1671002192.981924,186929,0.5548847913742065
1671002195.302691,186960,0.9532546997070312
1671002215.693585,187225,0.5800732374191284
1671002218.292868,187259,0.22033940255641937
1671002247.94747,187656,0.25123143196105957
1671002255.332279,187748,0.3837141692638397
1671002257.029262,187776,0.2491024136543274
1671002265.707985,187889,0.35541123151779175
1671002275.721723,188015,0.2914433479309082
1671002278.535995,188053,0.46861568093299866
1671002280.451428,188084,0.19419467449188232
1671002286.859806,188172,0.5740691423416138
1671002288.385141,188189,0.5054925680160522
1671002293.562194,188264,0.2859176993370056
1671002295.960421,188287,0.1872488260269165
1671002297.864377,188318,0.6073944568634033
1671002429.307041,188541,0.2450200468301773
1671002431.489595,188561,0.5198262333869934
1671002432.785055,188575,0.5635523796081543
1671002436.512294,188623,0.4451453983783722
1671002452.936064,188840,0.2743096351623535
1671002461.93075,188964,0.7872813940048218
1671002463.09465,188983,0.44624263048171997
1671002464.304794,188995,0.2882501482963562
1671002465.326907,189011,0.44919881224632263
1671002469.517561,189073,0.6666762828826904
1671002506.86989,189568,0.1403070092201233
1671002510.030277,189612,0.32664409279823303
1671002527.355607,189842,0.7891193628311157
1671002528.06346,189854,0.3280569314956665
1671002552.277738,190165,0.6663472056388855
1671002553.825339,190191,0.20624849200248718
1671002556.634293,190229,0.3617747724056244
1671002563.399888,190325,0.3225414752960205
1671002568.845593,190400,0.30616965889930725
1671002577.666058,190519,1.122629165649414
1671002596.403671,190769,0.5357753038406372
1671002597.912246,190787,0.34277623891830444
1671002607.680649,190918,0.631668210029602
1671002609.583744,190950,0.6512598991394043
1671002625.394165,191157,0.45809659361839294
1671002642.686567,191397,0.29356369376182556
1671002655.728333,191565,0.3199921250343323
1671002663.241831,191667,0.31688088178634644
1671002669.781394,191758,0.319565087556839
1671002786.573605,191791,0.4876929521560669
1671002791.250155,191860,0.7954910397529602
1671002799.514837,191971,0.5025623440742493
1671002802.976593,192006,0.8269613981246948
1671002815.082666,192153,0.39065244793891907
1671002842.538189,192526,0.30318310856819153
1671002852.25255,192670,0.6875316500663757
1671002854.040521,192691,0.7807711362838745
1671002871.451407,192919,0.5775502920150757
1671002871.753732,192924,0.3968411087989807
1671002875.868008,192968,0.33919063210487366
1671002876.685131,192981,0.46823593974113464
1671002893.269137,193206,0.7134147882461548
1671002899.341157,193282,0.7271732687950134
1671002899.785374,193289,0.521448016166687
1671002903.696342,193344,0.516400158405304
1671002908.85127,193412,0.49007564783096313
1671002915.139914,193490,0.46726852655410767
1671002918.48784,193537,0.41597121953964233
1671002922.005759,193587,0.6865289211273193
1671002930.029681,193687,0.45317161083221436
1671002954.444675,194025,0.6250869035720825
1671002963.385461,194143,0.34275567531585693
1671002965.117367,194164,0.5998911261558533
1671002971.883963,194254,0.5073198676109314
1671002985.464271,194433,0.4110952615737915
1671002998.996299,194620,0.2802960276603699
1671003019.277283,194881,0.8624647855758667
1671003021.894519,194916,0.2225961983203888
1671003024.067862,194951,0.4293772280216217
1671003171.323366,195455,0.6502858996391296
1671003177.645932,195535,0.2912784218788147
1671003180.496411,195573,0.3074071407318115
1671003196.314771,195784,0.5939366817474365
1671003204.166773,195896,0.31484532356262207
1671003213.074112,196017,0.6132754683494568
1671003224.964762,196169,0.30433157086372375
1671003228.425802,196216,0.18434184789657593
1671003230.713912,196246,0.504108190536499
1671003231.15151,196253,0.7416043281555176
1671003232.406455,196274,0.2760413885116577
1671003238.992998,196365,0.453266978263855
1671003239.114813,196367,0.7847038507461548
1671003247.246311,196481,0.5751894116401672
1671003250.253645,196523,0.3095476031303406
1671003258.703059,196637,0.41818055510520935
1671003273.308177,196813,0.5637768507003784
1671003281.354714,196925,0.4015495479106903
1671003293.851772,197087,0.7035679817199707
1671003301.950939,197188,0.1746213734149933
1671003312.624187,197336,0.3644188642501831
1671003319.722803,197428,0.8204128742218018
1671003320.519827,197441,0.2377815544605255
1671003323.230809,197477,0.19024762511253357
1671003326.099291,197515,0.24438689649105072
1671003327.356398,197536,0.7142338752746582
1671003339.29507,197700,0.6335604190826416
1671003345.209897,197773,0.9616580009460449
1671003349.006643,197828,0.5431779026985168
1671003354.047398,197896,1.1664313077926636
1671003357.38397,197943,0.5308618545532227
1671003362.593933,198016,0.4256724715232849
1671003385.845629,198336,0.38096028566360474
1671003402.735373,198549,0.6391891837120056
1671003402.7969,198550,0.7155916690826416
1671003521.71883,198637,0.40510037541389465
1671003536.833462,198818,0.5335385799407959
1671003539.952204,198862,0.5306780934333801
1671003543.801807,198918,0.8548740148544312
1671003558.787623,199124,0.36588168144226074
1671003568.843668,199268,0.578383207321167
1671003574.266121,199343,0.607125997543335
1671003576.436344,199363,0.5071229934692383
1671003585.13565,199476,0.22181938588619232
1671003614.262104,199889,0.33537495136260986
1671003617.715151,199940,0.2410144805908203
1671003632.878954,200137,0.2743152678012848
1671003643.465533,200281,0.6594164967536926
1671003653.228385,200420,0.6186506152153015
1671003657.599742,200475,1.2394702434539795
1671003660.240433,200517,0.5165870785713196
1671003663.76376,200560,0.8961667418479919
1671003672.621163,200680,0.9987845420837402
1671003672.805959,200683,0.4023893177509308
1671003677.599366,200754,0.3267501890659332
1671003678.757573,200766,0.7301585674285889
1671003684.93043,200848,0.7389192581176758
1671003690.681979,200921,0.42531999945640564
1671003694.098613,200969,0.7500792741775513
1671003701.776477,201076,0.6645956039428711
1671003726.222714,201391,0.4872620701789856
1671003733.424211,201479,0.5028035640716553
1671003733.486412,201480,0.4698086082935333
1671003735.190439,201509,0.25982213020324707
1671003738.715176,201561,0.5804941654205322
1671003763.657786,201885,0.36339518427848816
1671003901.377051,202196,0.18677519261837006
1671003928.773117,202580,0.566874623298645
1671003947.205726,202804,0.5394449234008789
1671003948.425666,202824,0.7371424436569214
1671004012.782018,203646,0.5856803059577942
1671004016.447272,203699,0.39626798033714294
1671004021.103658,203768,0.620116651058197
1671004034.474387,203946,0.44774022698402405
1671004041.942089,204052,0.6567387580871582
1671004100.047374,204813,0.8591454029083252
1671004106.165465,204888,0.2986232042312622
1671004119.833027,205079,0.33311986923217773
1671004261.976494,205481,0.5572160482406616
1671004263.162513,205500,0.45868808031082153
1671004263.58437,205507,0.2292156219482422
1671004274.967754,205655,0.6359574794769287
1671004298.800752,205980,0.5452141165733337
1671004309.540567,206126,0.5597022771835327
1671004317.406215,206235,0.6950194835662842
1671004320.409454,206278,0.26970046758651733
1671004323.37146,206320,0.8519682884216309
1671004326.826666,206370,0.2875780165195465
1671004345.164008,206612,0.7578361630439758
1671004358.902194,206791,0.8312576413154602
1671004372.811271,206981,0.35627996921539307
1671004385.531903,207153,0.4184284508228302
1671004386.144069,207163,0.2784082293510437
1671004388.141834,207189,1.0337408781051636
1671004400.84823,207361,0.2727462649345398
1671004408.113365,207458,0.11108614504337311
1671004429.603075,207751,1.0223759412765503
1671004431.731807,207779,0.7183199524879456
1671004438.469956,207877,0.5236372947692871
1671004442.908884,207936,0.45180967450141907
1671004456.207236,208115,0.1969989389181137
1671004599.920969,208553,0.5065518617630005
1671004613.417672,208727,1.1964930295944214
1671004613.796105,208733,0.4605656862258911
1671004615.448879,208752,0.3502528667449951
1671004634.379375,208989,0.33331042528152466
1671004639.325031,209047,0.47355547547340393
1671004649.822362,209198,0.21693862974643707
1671004651.929883,209225,0.2101157009601593
1671004655.078724,209270,0.7659376263618469
1671004672.439843,209501,0.5604414343833923
1671004683.933418,209652,0.4775547385215759
1671004702.718323,209906,0.40663355588912964
1671004711.021961,210019,0.8969622254371643
1671004718.714723,210122,0.23868830502033234
1671004718.829455,210124,0.3771722912788391
1671004719.379904,210125,0.6904405951499939
1671004728.424149,210240,0.6435633301734924
1671004742.380709,210428,0.6415446996688843
1671004752.112354,210555,0.507357120513916
1671004777.54126,210888,0.5788759589195251
1671004796.588609,211163,0.48311352729797363
1671004836.315381,211693,0.7473583817481995
1671004956.115433,211777,0.9522756338119507
1671004979.401407,212084,0.5091182589530945
1671005001.344469,212375,0.40493226051330566
1671005008.211609,212472,0.29728963971138
1671005010.090267,212503,0.4110839366912842
1671005011.599546,212520,0.3254709541797638
1671005033.883106,212789,0.900641918182373
1671005034.581823,212792,1.537965178489685
1671005042.697724,212908,0.7160480618476868
